,Date,Open,High,Low,Close,Adj Close,Volume
650,2009-07-06,19.814285,19.855715,19.464285,138.610001,19.801428,124672100
651,2009-07-07,19.782858,19.954287,19.311428,135.399994,19.342857,115399200
652,2009-07-08,19.417143,19.719999,19.202858,137.220001,19.602858,143982300
653,2009-07-09,19.68,19.712856,19.418571,136.360001,19.48,85756300
654,2009-07-10,19.477142,19.852858,19.474285,138.520004,19.788572,111318900
655,2009-07-13,19.934286,20.334286,19.647142,142.339996,20.334286,120875300
656,2009-07-14,20.290001,20.454287,20.165714,142.270004,20.324286,86811900
657,2009-07-15,20.719999,21.0,20.617144,146.880005,20.982857,121396800
658,2009-07-16,20.822857,21.145714,20.795713,147.520004,21.074286,98392700
659,2009-07-17,21.297142,21.717142000000003,21.232857,151.75,21.678572,150538500
660,2009-07-20,21.895714,22.148571,21.555714,152.910004,21.844286,183881600
661,2009-07-21,21.898571,21.918571,21.392857,151.509995,21.644285,218695400
662,2009-07-22,22.54143,22.675714000000003,22.301428,156.73998999999998,22.391428,218526000
663,2009-07-23,22.375713,22.634285,22.222857,157.81999199999998,22.545713,131740700
664,2009-07-24,22.421429,22.857143,22.357143,159.990005,22.855715,109590600
665,2009-07-27,22.881428,22.982857,22.465714,160.100006,22.871429,108327800
666,2009-07-28,22.697144,22.871429,22.514286,160.0,22.857143,90888700
667,2009-07-29,22.700001,22.921429,22.607143,160.029999,22.861429,95539500
668,2009-07-30,23.1,23.531429,23.071428,162.790009,23.255714,117401200
669,2009-07-31,23.284286,23.571428,23.272858,163.389999,23.341429,105634200
670,2009-08-03,23.601429,23.805714,23.552856,166.43000800000002,23.775715,98560000
671,2009-08-04,23.561428,23.652857,23.45857,165.550003,23.65,98952700
672,2009-08-05,23.678572,23.912857,23.45857,165.110001,23.587143,105795900
673,2009-08-06,23.654285,23.787144,23.298571,163.910004,23.415714,85404200
674,2009-08-07,23.641428,23.799999,23.542856,165.509995,23.644285,96838700
675,2009-08-10,23.665714,23.799999,23.379999,164.720001,23.531429,75073600
676,2009-08-11,23.384285,23.482857,23.125713,162.830002,23.261429,88835600
677,2009-08-12,23.221428,23.815714,23.20857,165.309998,23.615715,111267800
678,2009-08-13,23.807142,24.095715,23.785715,168.419998,24.059999,109995200
679,2009-08-14,23.991428,24.032858,23.647142,166.779999,23.825714,76454000
680,2009-08-17,23.364286,23.370001,22.774286,159.589996,22.798571,131095300
681,2009-08-18,23.09,23.462856,23.058571,164.0,23.428572,107788100
682,2009-08-19,23.25,23.614286,23.207144,164.600006,23.514286,103317900
683,2009-08-20,23.568571,23.817142,23.515715,166.330002,23.761429,85507800
684,2009-08-21,23.950001,24.195715,23.828571,169.220001,24.174286,104018600
685,2009-08-24,24.302856,24.387142,24.038572,169.059998,24.151428,101732400
686,2009-08-25,24.20857,24.42,24.161428,169.400009,24.200001,81088700
687,2009-08-26,24.131428,24.221428,23.822857,167.410004,23.915714,75999700
688,2009-08-27,24.107143,24.224285,23.547142,169.45001200000002,24.207144,112295400
689,2009-08-28,24.610001,24.641428,24.075714,170.04998799999998,24.292856,113425200
690,2009-08-31,24.022858,24.121429,23.785715,168.21000700000002,24.030001,77834400
691,2009-09-01,23.998571,24.285715,23.562857,165.300003,23.614286,117257000
692,2009-09-02,23.517143,23.944286,23.444286,165.18000800000002,23.597143,91062300
693,2009-09-03,23.777143,23.871429,23.571428,166.54998799999998,23.792856,73488800
694,2009-09-04,23.897142,24.385714,23.870001,170.309998,24.33,93657200
695,2009-09-08,24.711428,24.734285,24.571428,172.93000800000002,24.704287,78761900
696,2009-09-09,24.682858,24.924286,24.242857,171.139999,24.448572,202771800
697,2009-09-10,24.58,24.75,24.401428,172.559998,24.651428,122783500
698,2009-09-11,24.701429,24.74,24.41,172.160004,24.594286,87240300
699,2009-09-14,24.404285,24.842857,24.321428,173.720001,24.817142,80502800
700,2009-09-15,24.862858,25.092857,24.798571,175.160004,25.022858,106617700
701,2009-09-16,25.427143,26.107143,25.411428,181.869995,25.981428,188505800
702,2009-09-17,25.997143,26.684286,25.995714000000003,184.550003,26.364286,202643000
703,2009-09-18,26.547142,26.65,26.394285,185.020004,26.431429,150395700
704,2009-09-21,26.327143,26.451429,25.945715,184.020004,26.288572,109428900
705,2009-09-22,26.455715,26.482857,26.121429,184.480011,26.354286,89188400
706,2009-09-23,26.485714,26.985714,26.432858000000003,185.5,26.5,148390900
707,2009-09-24,26.742857,26.814285,26.110001,183.820007,26.26,137720100
708,2009-09-25,26.001429,26.5,25.92,182.369995,26.052856,111309800
709,2009-09-28,26.267143,26.668571000000004,26.190001,186.149994,26.592857,84361200
710,2009-09-29,26.675714000000003,26.771429,26.33,185.380005,26.482857,86346400
711,2009-09-30,26.59,26.635714,26.087143,185.349991,26.478571,134896300
712,2009-10-01,26.478571,26.602858,25.814285,180.860001,25.837143,131177900
713,2009-10-02,25.915714,26.562857,25.907143,184.899994,26.414286,138327000
714,2009-10-05,26.6,26.694286,26.324286,186.020004,26.574286,105783300
715,2009-10-06,26.82,27.144285,26.757143,190.009995,27.144285,151271400
716,2009-10-07,27.108572,27.221428000000003,27.004286,190.25,27.178572,116417000
717,2009-10-08,27.237143,27.35,26.984285,189.270004,27.038572,109552800
718,2009-10-09,26.995714000000003,27.242857,26.945715000000003,190.470001,27.209999,73318000
719,2009-10-12,27.288572,27.358572,27.091429,190.809998,27.258572,72006200
720,2009-10-13,27.232857,27.309999,27.1,190.019989,27.145714,87005100
721,2009-10-14,27.464285,27.474285,27.175714000000003,191.289993,27.327143,93877700
722,2009-10-15,27.09,27.274286,27.075714,190.559998,27.222857,93389100
723,2009-10-16,27.049999,27.194286,26.834286,188.050003,26.864286,107856700
724,2009-10-19,26.835714000000003,27.142857,26.507143,189.860001,27.122858,235557700
725,2009-10-20,28.657143,28.821428000000004,28.264286,198.759995,28.394285,285259800
726,2009-10-21,28.502857,29.815714,28.461428,204.919998,29.274286,298431700
727,2009-10-22,29.242857,29.692858,28.93,205.199997,29.314285,197848000
728,2009-10-23,29.385714,29.4,29.032858,203.940002,29.134285,105196700
729,2009-10-26,29.095715,29.535715000000003,28.585714000000003,202.479996,28.925714000000003,121084600
730,2009-10-27,28.808571,28.972857,28.064285,197.37001,28.195715000000003,189137900
731,2009-10-28,28.244286,28.288572,27.299999,192.399994,27.485714,204596700
732,2009-10-29,27.857143,28.115715,27.448572,196.349991,28.049999,142567600
733,2009-10-30,28.008572,28.114286,26.881428000000003,188.5,26.928572,179381300
734,2009-11-02,27.114286,27.554285,26.51,189.309998,27.044285,169745800
735,2009-11-03,26.835714000000003,27.074286,26.559999,188.75,26.964285,130635400
736,2009-11-04,27.247143,27.692858,27.175714000000003,190.809998,27.258572,121882600
737,2009-11-05,27.485714,27.857143,27.402857,194.029999,27.718571,96200300
738,2009-11-06,27.501429,27.884285,27.485714,194.339996,27.762857,73774400
739,2009-11-09,28.134285,28.842857,28.037144,201.460007,28.780001,132213900
740,2009-11-10,28.717142,29.282858,28.715714,202.979996,28.997143,100298800
741,2009-11-11,29.222857,29.285715000000003,28.832857,203.25,29.035715000000003,110967500
742,2009-11-12,29.02,29.267143,28.775715,201.990005,28.855715000000004,90932800
743,2009-11-13,28.981428,29.261429,28.867144,204.450012,29.207144,85810200
744,2009-11-16,29.354286,29.714285,29.287144,206.630005,29.518572,121301600
745,2009-11-17,29.440001,29.634285,29.285715000000003,207.0,29.571428000000004,99128400
746,2009-11-18,29.505714,29.571428000000004,29.142857,205.960007,29.422857,93580200
747,2009-11-19,29.23,29.23,28.542856,200.509995,28.644285,135581600
748,2009-11-20,28.450001,28.627142,28.251429,199.919998,28.559999,101666600
749,2009-11-23,29.0,29.428572,28.992857,205.880005,29.411428000000004,118724200
750,2009-11-24,29.332857,29.411428000000004,28.985714,204.440002,29.205715,79609600
751,2009-11-25,29.342857,29.378571,29.108572,204.190002,29.17,71613500
752,2009-11-27,28.459999,28.994286,28.338572,200.589996,28.655714,73814300
753,2009-11-30,28.73,28.811428000000003,28.395714,199.910004,28.558571,106214500
754,2009-12-01,28.891428,28.967142,28.118572,196.970001,28.138571,116440800
755,2009-12-02,28.422857,28.774286,27.964285,196.230011,28.032858,178815000
756,2009-12-03,28.202858000000003,28.425714000000003,28.038572,196.479996,28.068571,112179900
757,2009-12-04,28.528572,28.554285,27.182858000000003,193.320007,27.617144,206721200
758,2009-12-07,27.617144,27.681429,26.954287,188.949997,26.992857,178689700
759,2009-12-08,27.051428,27.478571,26.957144,189.87001,27.124287,172599700
760,2009-12-09,27.325714,28.308571,27.187143,197.800003,28.257143,171195500
761,2009-12-10,28.5,28.528572,28.017143,196.429993,28.061428000000003,122417400
762,2009-12-11,28.254286,28.285715000000003,27.632856,194.669998,27.809999,107443700
763,2009-12-14,27.91,28.204287,27.508572,196.979996,28.139999,123947600
764,2009-12-15,27.975714,28.215714,27.610001,194.169998,27.738571000000004,104864900
765,2009-12-16,27.871429,28.071428000000004,27.792856,195.029999,27.861429,88246200
766,2009-12-17,27.751429,27.857143,27.285715000000003,191.860001,27.408571,97209700
767,2009-12-18,27.595715,27.928572,27.514286,195.429993,27.918571000000004,152192600
768,2009-12-21,28.007143,28.535715000000003,27.952858000000003,198.229996,28.318571,152976600
769,2009-12-22,28.491428000000003,28.692858,28.379999,200.360001,28.622858,87378900
770,2009-12-23,28.742857,28.911428000000004,28.687143,202.100006,28.871429,86381400
771,2009-12-24,29.078571000000004,29.907143,29.049999,209.040009,29.862858000000003,125222300
772,2009-12-28,30.245714000000003,30.564285,29.944286,211.610001,30.23,161141400
773,2009-12-29,30.375713,30.388571,29.818571,209.100006,29.871429,111301400
774,2009-12-30,29.832857,30.285715000000003,29.758572,211.639999,30.234285,103021100
775,2009-12-31,30.447144,30.478571,30.08,210.730011,30.104286,88102700
776,2010-01-04,30.49,30.642857,30.34,214.00999500000003,30.572857,123432400
777,2010-01-05,30.657143,30.798571000000003,30.464285,214.37999,30.625713,150476200
778,2010-01-06,30.625713,30.747143,30.107143,210.970001,30.138571,138040000
779,2010-01-07,30.25,30.285715000000003,29.864286,210.580002,30.082857,119282800
780,2010-01-08,30.042856,30.285715000000003,29.865715,211.980011,30.282858,111902700
781,2010-01-11,30.4,30.428572,29.778572,210.110001,30.015715000000004,115557400
782,2010-01-12,29.884285,29.967142,29.488571000000004,207.720001,29.674286,148614900
783,2010-01-13,29.695715000000003,30.132856,29.157143,210.649994,30.092857,151473000
784,2010-01-14,30.015715000000004,30.065714,29.860001,209.429993,29.918571000000004,108223500
785,2010-01-15,30.132856,30.228571,29.41,205.929993,29.418571000000004,148516900
786,2010-01-19,29.761429,30.741428000000003,29.605715000000004,215.039993,30.719999,182501900
787,2010-01-20,30.701429,30.792856,29.928572,211.729996,30.247143,153038200
788,2010-01-21,30.297142,30.472857,29.601429,208.069992,29.724285,152038600
789,2010-01-22,29.540001,29.642857,28.165714,197.75,28.25,220441900
790,2010-01-25,28.93,29.242857,28.598572,203.070007,29.01,266424900
791,2010-01-26,29.421429,30.530001,28.940001,205.940002,29.42,466777500
792,2010-01-27,29.549999,30.082857,28.504286,207.880005,29.697144,430642100
793,2010-01-28,29.275715,29.357143,28.385714,199.289993,28.469999,293375600
794,2010-01-29,28.725714,28.885714,27.178572,192.059998,27.437143,311488100
795,2010-02-01,27.481428,28.0,27.328571000000004,194.729996,27.818571,187469100
796,2010-02-02,27.987143,28.045713,27.625713,195.860001,27.98,174585600
797,2010-02-03,27.881428000000003,28.6,27.774286,199.229996,28.461428,153832000
798,2010-02-04,28.104286,28.338572,27.367144,192.050003,27.435715,189413000
799,2010-02-05,27.518572,28.0,27.264286,195.460007,27.922857,212576700
800,2010-02-08,27.955715,28.268572,27.714285,194.119995,27.731428,119567700
801,2010-02-09,28.059999,28.214285,27.821428000000004,196.190002,28.027143,158221700
802,2010-02-10,27.984285,28.085714000000003,27.751429,195.12001,27.874287,92590400
803,2010-02-11,27.84,28.535715000000003,27.722857,198.669998,28.381428000000003,137586400
804,2010-02-12,28.301428,28.805714,27.928572,200.37999,28.625713,163867200
805,2010-02-16,28.848572,29.098572,28.788572,203.399994,29.057142,135934400
806,2010-02-17,29.17,29.187143,28.694286,202.550003,28.935715,109099200
807,2010-02-18,28.804285,29.127142,28.702858000000003,202.929993,28.99,105706300
808,2010-02-19,28.837143,29.028572,28.73,201.669998,28.809999,103867400
809,2010-02-22,28.905714,28.928572,28.455715,200.419998,28.631428000000003,97640900
810,2010-02-23,28.571428000000004,28.761429,27.95857,197.059998,28.151428000000003,143773700
811,2010-02-24,28.318571,28.777143,28.262857,200.660004,28.665714,115141600
812,2010-02-25,28.197144,28.98,28.127142,202.0,28.857143,166281500
813,2010-02-26,28.911428000000004,29.309999,28.857143,204.619995,29.231428,126865200
814,2010-03-01,29.392857,29.928572,29.35,208.990005,29.855715000000004,137523400
815,2010-03-02,29.99,30.118572,29.677143,208.850006,29.835714000000003,141636600
816,2010-03-03,29.848572,29.981428,29.705715,209.330002,29.904285,93013200
817,2010-03-04,29.897142,30.131428000000003,29.804285,210.710007,30.101429,91510300
818,2010-03-05,30.705715,31.385714,30.661428000000004,218.950012,31.278572,224905100
819,2010-03-08,31.43,31.441429,31.178572,219.079987,31.297142,107472400
820,2010-03-09,31.187143,32.142857,31.127142,223.020004,31.860001,230064800
821,2010-03-10,31.975714,32.21143,31.885714,224.839996,32.119999,149054500
822,2010-03-11,31.987143,32.214287,31.902857,225.5,32.214287,101425100
823,2010-03-12,32.48143,32.532856,32.25,226.600006,32.371429,104080900
824,2010-03-15,32.197144,32.214287,31.464285,223.839996,31.977142,123375700
825,2010-03-16,32.025715000000005,32.139999,31.787144,224.449997,32.064285,111727000
826,2010-03-17,32.128571,32.349998,31.895714,224.119995,32.017143,112739200
827,2010-03-18,32.014286,32.142857,31.801428,224.649994,32.092857,85527400
828,2010-03-19,32.112858,32.177143,31.604286,222.25,31.75,139861400
829,2010-03-22,31.495714000000003,32.285713,31.450001,224.75,32.107143,114104900
830,2010-03-23,32.234287,32.682858,32.014286,228.359985,32.622856,150607800
831,2010-03-24,32.52,32.885715000000005,32.501427,229.369995,32.767143,149445100
832,2010-03-25,32.988571,32.995715999999994,32.32143,226.649994,32.378571,135571100
833,2010-03-26,32.707142,33.135715000000005,32.650002,230.899994,32.985714,160218800
834,2010-03-29,33.285713,33.41,33.088570000000004,232.389984,33.198570000000004,135186100
835,2010-03-30,33.799999,33.925713,33.464287,235.849991,33.692856,131827500
836,2010-03-31,33.64143,33.80143,33.494285999999995,235.000015,33.57143,107664900
837,2010-04-01,33.915714,34.104286,33.25,235.970001,33.709999,150786300
838,2010-04-05,33.568573,34.072857,33.53857,238.48999,34.07,171126900
839,2010-04-06,34.028572,34.32,33.857143,239.540009,34.220001,111754300
840,2010-04-07,34.221428,34.560001,34.094284,240.600006,34.371429,157125500
841,2010-04-08,34.348572,34.505714000000005,34.005714000000005,239.950012,34.278572,143247300
842,2010-04-09,34.490002000000004,34.555714,34.351429,241.789993,34.541428,83545700
843,2010-04-12,34.599998,34.724284999999995,34.544284999999995,242.290009,34.612858,83256600
844,2010-04-13,34.55143,34.685715,34.444286,242.430008,34.632858,76552700
845,2010-04-14,35.040001000000004,35.115715,34.867142,245.690002,35.098572,101019100
846,2010-04-15,35.111427,35.575714000000005,35.072857,248.920013,35.560001,94196200
847,2010-04-16,35.509998,35.877144,34.935715,247.399994,35.342857,187636400
848,2010-04-19,35.290001000000004,35.412857,34.53857,247.070007,35.295715,141731100
849,2010-04-20,35.505714000000005,35.607143,34.708572,244.589996,34.941429,184581600
850,2010-04-21,36.971428,37.17857,36.532856,259.220001,37.031429,245597800
851,2010-04-22,36.89143,38.107143,36.599998,266.470001,38.067142,198356200
852,2010-04-23,38.284286,38.882858,38.142857,270.829987,38.689999,199238900
853,2010-04-26,38.84,38.922855,38.312859,269.5,38.5,119767200
854,2010-04-27,38.181427,38.262856,37.217144,262.039978,37.434284000000005,177335900
855,2010-04-28,37.607143,37.714287,36.630001,261.600006,37.371429,189600600
856,2010-04-29,37.574287,38.57143,37.43,268.640015,38.377144,139710200
857,2010-04-30,38.472858,38.652859,37.285713,261.089996,37.298573,135615900
858,2010-05-03,37.691429,38.26857,37.554287,266.350006,38.049999,113585500
859,2010-05-04,37.555714,37.612858,36.67857,258.679993,36.954285,180954900
860,2010-05-05,36.147144,36.877144,35.532856,255.98999,36.57,220775800
861,2010-05-06,36.261429,36.892857,28.464285,246.249985,35.17857,321465200
862,2010-05-07,34.815715999999995,35.224284999999995,32.172855,235.860001,33.694286,419004600
863,2010-05-10,35.75,36.378571,35.504284000000006,253.990005,36.284286,246076600
864,2010-05-11,35.977142,37.127144,35.785713,256.519989,36.645714,212226700
865,2010-05-12,37.034286,37.59,36.957142,262.089996,37.441429,163594900
866,2010-05-13,37.602856,37.857143,36.628571,258.36001600000003,36.908573,149928100
867,2010-05-14,36.451427,36.639999,35.642857,253.819992,36.259998,189840700
868,2010-05-17,36.385715000000005,36.597141,35.387142,254.220001,36.317142,190708700
869,2010-05-18,36.71143,36.935715,35.751427,252.360016,36.05143,195669600
870,2010-05-19,35.642857,36.131428,34.978573,248.339996,35.477142,256431700
871,2010-05-20,34.554287,34.835712,33.744285999999995,237.75999500000003,33.965714,320728800
872,2010-05-21,33.259998,34.92857,33.049999,242.319992,34.617142,305972800
873,2010-05-24,35.325714000000005,35.842857,35.18,246.759979,35.251427,188559700
874,2010-05-25,34.192856,35.251427,33.880001,245.220001,35.031429,262001600
875,2010-05-26,35.725716,36.018570000000004,34.82143,244.109985,34.872856,212663500
876,2010-05-27,35.799999,36.27,35.587143,253.349991,36.192856,166570600
877,2010-05-28,37.055714,37.057144,36.192856,256.880005,36.697144,203903700
878,2010-06-01,37.098572,37.991428000000006,36.994286,260.830017,37.261429,219118200
879,2010-06-02,37.791428,37.828571,37.189999,263.949982,37.707142,172137000
880,2010-06-03,37.882858,37.935715,37.201427,263.119995,37.58857,162526700
881,2010-06-04,36.887142,37.414288,36.375713,255.960007,36.565716,189576100
882,2010-06-07,36.898571,37.021427,35.792858,250.940002,35.848572,221735500
883,2010-06-08,36.177143,36.257141,35.092857,249.330002,35.618572,250192600
884,2010-06-09,35.924285999999995,35.985714,34.64143,243.200012,34.742859,213657500
885,2010-06-10,34.977142,35.854286,34.599998,250.51001,35.787144,194089000
886,2010-06-11,35.46143,36.265713,35.338570000000004,253.50999500000003,36.215714,136439800
887,2010-06-14,36.565716,37.021427,36.287144,254.27999900000003,36.325714000000005,150740100
888,2010-06-15,36.52,37.121429,36.5,259.690002,37.098572,146268500
889,2010-06-16,37.299999,38.25,37.232857,267.25,38.17857,195919500
890,2010-06-17,38.657143,38.985714,38.5,271.869995,38.83857,218213800
891,2010-06-18,38.892857,39.285713,38.774284,274.070007,39.152859,196155400
892,2010-06-21,39.669998,39.85857,38.389999,270.170013,38.595715000000006,194122600
893,2010-06-22,38.880001,39.424286,38.785713,273.850006,39.121429,179315500
894,2010-06-23,39.225716,39.237144,38.271427,270.970001,38.709999,192114300
895,2010-06-24,38.714287,39.028572,38.299999,269.0,38.42857,178569300
896,2010-06-25,38.580002,38.610001,37.972858,266.699982,38.099998,137485600
897,2010-06-28,38.132858,38.535713,37.78857,268.299988,38.328571,146237000
898,2010-06-29,37.73143,37.77,36.328571,256.170013,36.595715000000006,283336200
899,2010-06-30,36.672855,36.852856,35.715714,251.52999900000003,35.932858,184863000
900,2010-07-01,36.328571,36.400002,34.745715999999994,248.479996,35.497143,255724000
901,2010-07-02,35.784286,35.847141,34.742859,246.939987,35.277142,173460700
902,2010-07-06,35.857143,36.114285,35.165714,248.62999,35.518570000000004,153808900
903,2010-07-07,35.784286,36.967144,35.67857,258.670013,36.952858,163639000
904,2010-07-08,37.497143,37.557144,36.412857,258.089996,36.869999,184536100
905,2010-07-09,36.69857,37.128571,36.451427,259.619995,37.08857,108330600
906,2010-07-12,36.932858,37.407143,36.408573,257.290009,36.755714000000005,140719600
907,2010-07-13,36.617142,36.628571,35.204285,251.799988,35.971428,297731000
908,2010-07-14,35.625713,36.542858,35.57143,252.730011,36.104286,203011900
909,2010-07-15,35.46143,36.709999,35.328571000000004,251.449997,35.921429,206216500
910,2010-07-16,36.168571,36.424286,35.487144,249.900009,35.700001,259964600
911,2010-07-19,35.697144,35.697144,34.228573,245.580017,35.082859,256119500
912,2010-07-20,34.700001,36.128571,34.287144,251.890015,35.984287,268737700
913,2010-07-21,37.869999,37.878571,36.285713,254.23999,36.32,296417800
914,2010-07-22,36.811428,37.142857,36.472858,259.019989,37.002857,161329700
915,2010-07-23,36.727142,37.197144,36.611427,259.940002,37.134285,133347200
916,2010-07-26,37.142857,37.157143,36.815716,259.27999900000003,37.040001,105137900
917,2010-07-27,37.267143,37.828571,37.185715,264.080017,37.725716,146192900
918,2010-07-28,37.667141,37.998573,37.17857,260.959991,37.279999,129996300
919,2010-07-29,37.244286,37.521427,36.585712,258.109985,36.872856,160951700
920,2010-07-30,36.555714,37.099998,36.414288,257.25,36.75,112052500
921,2010-08-02,37.205715000000005,37.512856,37.08857,261.850006,37.407143,107013900
922,2010-08-03,37.287144,37.60857,37.060001,261.929993,37.418571,104413400
923,2010-08-04,37.548573,37.754284000000006,37.187141,262.980011,37.568573,105093800
924,2010-08-05,37.389999,37.597141,37.221428,261.700012,37.385715000000005,72274300
925,2010-08-06,37.111427,37.355713,36.804287,260.090027,37.155716,111224400
926,2010-08-09,37.354286,37.450001,37.081429,261.75,37.392857,75782000
927,2010-08-10,37.121429,37.207142,36.792858,259.410004,37.058571,112980000
928,2010-08-11,36.485714,36.527142,35.687141,250.190002,35.741428000000006,155013600
929,2010-08-12,35.241428000000006,36.157143,35.16,251.790009,35.970001,133730100
930,2010-08-13,35.950001,35.982857,35.584286,249.099991,35.585712,88717300
931,2010-08-16,35.368572,35.715714,35.23143,247.640015,35.377144,79607500
932,2010-08-17,35.725716,36.375713,35.599998,251.970016,35.995715999999994,105660100
933,2010-08-18,36.05143,36.381428,35.939999,253.070007,36.152859,84924000
934,2010-08-19,36.119999,36.21143,35.525715000000005,249.880005,35.697144,106676500
935,2010-08-20,35.627144,36.274284,35.57143,249.639999,35.662857,96057500
936,2010-08-23,35.970001,36.0,35.035713,245.799988,35.114284999999995,103510400
937,2010-08-24,34.667141,34.714287,34.092857,239.930008,34.275715000000005,150641400
938,2010-08-25,34.005714000000005,34.855713,33.885715000000005,242.889984,34.698570000000004,149216900
939,2010-08-26,35.064285,35.107143,34.325714000000005,240.27999900000003,34.325714000000005,116626300
940,2010-08-27,34.535713,34.658573,33.651428,241.619995,34.517143,137097800
941,2010-08-30,34.394287,35.107143,34.382858,242.5,34.642857,95822300
942,2010-08-31,34.549999,34.937141,34.335712,243.100006,34.728573,105196700
943,2010-09-01,35.352856,35.922855,35.182858,250.330002,35.761429,174259400
944,2010-09-02,35.894287,36.024284,35.509998,252.169983,36.024284,103856900
945,2010-09-03,36.441429,36.968571,36.357143,258.77002000000005,36.967144,130197200
946,2010-09-07,36.662857,37.075714000000005,36.607143,257.809998,36.830002,85639400
947,2010-09-08,37.111427,37.77,37.014286,262.920013,37.560001,131637800
948,2010-09-09,37.862858,38.074287,37.560001,263.070007,37.581429,109643800
949,2010-09-10,37.598572,37.785713,37.342857,263.410004,37.630001,96885600
950,2010-09-13,37.974285,38.325714000000005,37.965714,267.040009,38.148571,97195000
951,2010-09-14,38.029999,38.452858,37.931427,268.059998,38.294285,102037600
952,2010-09-15,38.310001,38.625713,38.262856,270.220001,38.602856,107342200
953,2010-09-16,38.605713,39.524284,38.5,276.569977,39.509998,163025800
954,2010-09-17,39.669998,39.708572,39.097141,275.369995,39.33857,158619300
955,2010-09-20,39.439999,40.540001,39.407143,283.230011,40.46143,164669400
956,2010-09-21,40.55143,41.049999,40.398571,283.769989,40.53857,167018600
957,2010-09-22,40.387142,41.139999,40.344284,287.75,41.107143,146322400
958,2010-09-23,40.904285,41.822857,40.857143,288.919983,41.274284,196529200
959,2010-09-24,41.728573,41.932858,41.507141,292.319977,41.759998,162372000
960,2010-09-27,41.997143,42.104286,41.572857,291.159973,41.594284,120708700
961,2010-09-28,41.681427,41.681427,39.285713,286.859985,40.98,258760600
962,2010-09-29,41.032856,41.401428,40.857143,287.369995,41.052856,117411000
963,2010-09-30,41.285713,41.42857,40.17857,283.75,40.535713,168347900
964,2010-10-01,40.878571,40.939999,40.192856,282.52002000000005,40.360001,112035700
965,2010-10-04,40.228573,40.414288,39.681427,278.639984,39.805714,108825500
966,2010-10-05,40.285713,41.349998,40.259998,288.940002,41.277142,125491800
967,2010-10-06,41.369999,41.712856,40.751427,289.190002,41.312859,167717200
968,2010-10-07,41.477142,41.497143,40.987144,289.220001,41.317142,102099900
969,2010-10-08,41.672855,42.07143,41.42857,294.069977,42.009998,164600800
970,2010-10-11,42.105713,42.462856,42.085712,295.36001600000003,42.194286,106938300
971,2010-10-12,42.201427,42.785713,41.784286,298.540009,42.648571,139636000
972,2010-10-13,42.885715000000005,43.137142,42.828571,300.140015,42.877144,157523100
973,2010-10-14,43.098572,43.209999,42.914288,302.309998,43.187141,108824100
974,2010-10-15,43.919998,45.0,43.558571,314.73999,44.962856,230548500
975,2010-10-18,45.495716,45.57143,44.898571,318.0,45.42857,273252700
976,2010-10-19,43.342857,44.824287,42.860001,309.48999,44.212856,308196000
977,2010-10-20,44.142857,44.892857,43.83857,310.52999900000003,44.361427,180406100
978,2010-10-21,44.622856,44.962856,43.828571,309.52002000000005,44.217144,137865000
979,2010-10-22,44.152859,44.291428,43.757141,307.470001,43.924286,93194500
980,2010-10-25,44.155716,44.514286,44.062859,308.839996,44.119999,98115500
981,2010-10-26,43.83857,44.248573,43.664288,308.049988,44.007141,98232400
982,2010-10-27,43.950001,44.271427,43.657143,307.830017,43.975716,99750700
983,2010-10-28,43.992859,44.0,42.985714,305.23999,43.605713,137762800
984,2010-10-29,43.46143,43.697144,42.98143,300.980011,42.997143,107627800
985,2010-11-01,43.174286,43.657143,43.171429,304.179993,43.454285,105972300
986,2010-11-02,43.857143,44.312859,43.857143,309.36001600000003,44.194286,108482500
987,2010-11-03,44.48143,44.697144,44.075714000000005,312.799988,44.685715,127087100
988,2010-11-04,45.064285,45.740002,45.004284000000006,318.27002000000005,45.467144,160622000
989,2010-11-05,45.427143,45.652859,45.25,317.130005,45.304287,90313300
990,2010-11-08,45.314285,45.681427,45.251427,318.619995,45.517143,70439600
991,2010-11-09,45.864285,45.900002,44.92857,316.079987,45.154285,95886000
992,2010-11-10,45.234287,45.53857,44.792858,318.02999900000003,45.432858,96056800
993,2010-11-11,45.0,45.485714,44.892857,316.649994,45.235714,90321000
994,2010-11-12,45.142857,45.214287,43.375713,308.02999900000003,44.004284000000006,198961700
995,2010-11-15,44.065716,44.362858,43.752857,307.040009,43.862858,100901500
996,2010-11-16,43.674286,43.942856,42.759998,301.589996,43.084286,164412500
997,2010-11-17,43.028572,43.427143,42.537144,300.5,42.92857,119862400
998,2010-11-18,43.599998,44.238571,43.527142,308.429993,44.061428,123622800
999,2010-11-19,43.995716,44.057144,43.605713,306.730011,43.818573,96210800
1000,2010-11-22,43.811428,44.765713,43.695713,313.359985,44.765713,98268800
1001,2010-11-23,44.349998,44.535713,43.794285,308.730011,44.104286,129861900
1002,2010-11-24,44.57143,45.057144,44.535713,314.799988,44.971428,103431300
1003,2010-11-26,44.82,45.385715000000005,44.705715000000005,315.0,45.0,59396400
1004,2010-11-29,45.07143,45.354286,44.482857,316.869995,45.267143,111446300
1005,2010-11-30,44.791428,44.908573,44.41,311.149994,44.450001,125464500
1006,2010-12-01,45.03857,45.392857,45.0,316.399994,45.200001,115437700
1007,2010-12-02,45.361427,45.57143,44.984287,318.149994,45.450001,115709300
